Wavenumber,Intensity
3830.375,59.265374
3830.25,59.363831
3830.125,59.413195
3830,59.422065
3829.875,59.426952
3829.75,59.430751
3829.625,59.395236
3829.5,59.295311
3829.375,59.14862
3829.25,58.987101
3829.125,58.818526
3829,58.608254
3828.875,58.285953
3828.75,57.809565
3828.625,57.270064
3828.5,56.89626
3828.375,56.869437
3828.25,57.135458
3828.125,57.452507
3828,57.574176
3827.875,57.234009
3827.75,55.985666
3827.625,53.36605
3827.5,49.52107
3827.375,45.610991
3827.25,43.301024
3827.125,43.600023
3827,46.181413
3826.875,49.777042
3826.75,53.137334
3826.625,55.60521
3826.5,57.067343
3826.375,57.669453
3826.25,57.687591
3826.125,57.493512
3826,57.435781
3825.875,57.662013
3825.75,58.085381
3825.625,58.527501
3825.5,58.865657
3825.375,59.032334
3825.25,58.949449
3825.125,58.559747
3825,57.947462
3824.875,57.361045
3824.75,57.062763
3824.625,57.148915
3824.5,57.515605
3824.375,57.941522
3824.25,58.184599
3824.125,58.073154
3824,57.613797
3823.875,57.020393
3823.75,56.583913
3823.625,56.473663
3823.5,56.648769
3823.375,56.917196
3823.25,57.047018
3823.125,56.839096
3823,56.076651
3822.875,54.338042
3822.75,50.9375
3822.625,45.37283
3822.5,38.189312
3822.375,31.338932
3822.25,27.309426
3822.125,27.468341
3822,31.101556
3821.875,35.866775
3821.75,39.136123
